identifier,file,REMOTE_NAME,title,date,mediatype,collection
,"CLJRep_1982_744","CLJRep 1982 744.pdf"
,"CLJRep_1982_747","CLJRep 1982 747.pdf"
,"CLJRep_1982_750","CLJRep 1982 750.pdf"
,"CLJRep_1982_754","CLJRep 1982 754.pdf"
,"CLJRep_1982_758","CLJRep 1982 758.pdf"
,"CLJRep_1982_76","CLJRep 1982 76.pdf"
,"CLJRep_1982_763","CLJRep 1982 763.pdf"
,"CLJRep_1982_765","CLJRep 1982 765.pdf"
,"CLJRep_1982_770","CLJRep 1982 770.pdf"
,"CLJRep_1982_775","CLJRep 1982 775.pdf"
,"CLJRep_1982_788","CLJRep 1982 788.pdf"
,"CLJRep_1982_794","CLJRep 1982 794.pdf"
,"CLJRep_1982_800","CLJRep 1982 800.pdf"
,"CLJRep_1982_806","CLJRep 1982 806.pdf"
,"CLJRep_1982_809","CLJRep 1982 809.pdf"
,"CLJRep_1982_810","CLJRep 1982 810.pdf"
,"CLJRep_1982_815","CLJRep 1982 815.pdf"
,"CLJRep_1982_818","CLJRep 1982 818.pdf"
,"CLJRep_1982_820","CLJRep 1982 820.pdf"
,"CLJRep_1982_825","CLJRep 1982 825.pdf"
,"CLJRep_1982_831","CLJRep 1982 831.pdf"
,"CLJRep_1982_835","CLJRep 1982 835.pdf"
,"CLJRep_1982_837","CLJRep 1982 837.pdf"
,"CLJRep_1982_838","CLJRep 1982 838.pdf"
,"CLJRep_1982_840","CLJRep 1982 840.pdf"
,"CLJRep_1982_846","CLJRep 1982 846.pdf"
,"CLJRep_1982_848","CLJRep 1982 848.pdf"
,"CLJRep_1982_851","CLJRep 1982 851.pdf"
,"CLJRep_1982_855","CLJRep 1982 855.pdf"
,"CLJRep_1982_863","CLJRep 1982 863.pdf"
,"CLJRep_1982_869","CLJRep 1982 869.pdf"
,"CLJRep_1982_87","CLJRep 1982 87.pdf"
,"CLJRep_1982_877","CLJRep 1982 877.pdf"
,"CLJRep_1982_880","CLJRep 1982 880.pdf"
,"CLJRep_1982_883","CLJRep 1982 883.pdf"
,"CLJRep_1982_888","CLJRep 1982 888.pdf"
,"CLJRep_1982_89","CLJRep 1982 89.pdf"
,"CLJRep_1982_894","CLJRep 1982 894.pdf"
,"CLJRep_1982_901","CLJRep 1982 901.pdf"
,"CLJRep_1982_906","CLJRep 1982 906.pdf"
,"CLJRep_1982_913","CLJRep 1982 913.pdf"
,"CLJRep_1982_925","CLJRep 1982 925.pdf"
,"CLJRep_1982_929","CLJRep 1982 929.pdf"
,"CLJRep_1982_935","CLJRep 1982 935.pdf"
,"CLJRep_1982_937","CLJRep 1982 937.pdf"
,"CLJRep_1982_96","CLJRep 1982 96.pdf"
,"CLJRep_1982_99","CLJRep 1982 99.pdf"
cljrep_1983,"CLJRep_1983_1002","CLJRep 1983 1002.pdf","Current Law Journal Reprint, 1983",[1983],texts,opensource
,"CLJRep_1983_1006","CLJRep 1983 1006.pdf"
,"CLJRep_1983_1009","CLJRep 1983 1009.pdf"
,"CLJRep_1983_101","CLJRep 1983 101.pdf"
,"CLJRep_1983_1014","CLJRep 1983 1014.pdf"
,"CLJRep_1983_1022","CLJRep 1983 1022.pdf"
,"CLJRep_1983_1025","CLJRep 1983 1025.pdf"
,"CLJRep_1983_1030","CLJRep 1983 1030.pdf"
,"CLJRep_1983_1037","CLJRep 1983 1037.pdf"
,"CLJRep_1983_124","CLJRep 1983 124.pdf"
,"CLJRep_1983_128","CLJRep 1983 128.pdf"
